county_fips,county_code,county_name,year,temp_avg,precip_total,state_name,state_abbr,state_fips,county_name_fema,county_fips_3,county_fips_raw,risk_value,risk_score,risk_rating,eal_value_total,eal_score,eal_rating,sovi_score,sovi_rating,resl_score,resl_rating,drought_risk_value,drought_risk_score,drought_risk_rating,inland_flood_risk_value,inland_flood_risk_score,inland_flood_risk_rating,wildfire_risk_value,wildfire_risk_score,wildfire_risk_rating,heatwave_risk_value,heatwave_risk_score,heatwave_risk_rating,winter_weather_risk_value,winter_weather_risk_score,winter_weather_risk_rating,nri_version,state_name_census,county_name_census,pop_total,npopchg,net_mig_census,pop_growth_rate,inflow_returns,inflow_exemptions,outflow_returns,outflow_exemptions,net_migration_returns,net_migration_exemptions
27069,MN-069,Kittson County,2021,41.858333333333334,197.97,Minnesota,MN,27,Kittson,69,27069,3164501.185452223,4.802798982188295,Very Low,5528056.49461683,15.31559405940594,Very Low,10.62340967,Very Low,97.90076335877863,Very High,212220.4693605961,54.64376590330788,Relatively Low,1739396.4409879425,13.549618320610689,Very Low,260426.03568387913,74.45928753180662,Relatively Low,7340.969655699766,5.684007707129094,Very Low,58233.512717895705,45.79885423297263,Relatively Low,December 2025,Minnesota,Kittson County,4157,-30,9,-0.7165034631000711,,,,,,
27069,MN-069,Kittson County,2022,39.05833333333333,275.26,Minnesota,MN,27,Kittson,69,27069,3164501.185452223,4.802798982188295,Very Low,5528056.49461683,15.31559405940594,Very Low,10.62340967,Very Low,97.90076335877863,Very High,212220.4693605961,54.64376590330788,Relatively Low,1739396.4409879425,13.549618320610689,Very Low,260426.03568387913,74.45928753180662,Relatively Low,7340.969655699766,5.684007707129094,Very Low,58233.512717895705,45.79885423297263,Relatively Low,December 2025,Minnesota,Kittson County,4054,-103,-67,-2.477748376232858,,,,,,
27069,MN-069,Kittson County,2023,39.108333333333334,212.34,Minnesota,MN,27,Kittson,69,27069,3164501.185452223,4.802798982188295,Very Low,5528056.49461683,15.31559405940594,Very Low,10.62340967,Very Low,97.90076335877863,Very High,212220.4693605961,54.64376590330788,Relatively Low,1739396.4409879425,13.549618320610689,Very Low,260426.03568387913,74.45928753180662,Relatively Low,7340.969655699766,5.684007707129094,Very Low,58233.512717895705,45.79885423297263,Relatively Low,December 2025,Minnesota,Kittson County,4036,-18,16,-0.4440059200789381,1894.0,3784.0,2049.0,3990.0,-155.0,-206.0
27071,MN-071,Koochiching County,2020,38.03333333333333,334.14,Minnesota,MN,27,Koochiching,71,27071,10638091.049181731,31.48854961832061,Very Low,8752110.365551135,29.7029702970297,Very Low,62.37277354,Relatively High,84.47837150127225,Very High,81256.4356944824,41.634860050890595,Relatively Low,7342871.186095536,52.25826972010178,Relatively Low,18927.30447148633,33.93765903307888,Very Low,208948.8822948852,37.1868978805395,Very Low,56700.1819574481,44.87587523870146,Relatively Low,December 2025,Minnesota,Koochiching County,12027,-34,-15,,,,,,,
27071,MN-071,Koochiching County,2021,40.53333333333333,245.96,Minnesota,MN,27,Koochiching,71,27071,10638091.049181731,31.48854961832061,Very Low,8752110.365551135,29.7029702970297,Very Low,62.37277354,Relatively High,84.47837150127225,Very High,81256.4356944824,41.634860050890595,Relatively Low,7342871.186095536,52.25826972010178,Relatively Low,18927.30447148633,33.93765903307888,Very Low,208948.8822948852,37.1868978805395,Very Low,56700.1819574481,44.87587523870146,Relatively Low,December 2025,Minnesota,Koochiching County,11946,-81,2,-0.6734846595160882,,,,,,
27071,MN-071,Koochiching County,2022,38.25,355.34999999999997,Minnesota,MN,27,Koochiching,71,27071,10638091.049181731,31.48854961832061,Very Low,8752110.365551135,29.7029702970297,Very Low,62.37277354,Relatively High,84.47837150127225,Very High,81256.4356944824,41.634860050890595,Relatively Low,7342871.186095536,52.25826972010178,Relatively Low,18927.30447148633,33.93765903307888,Very Low,208948.8822948852,37.1868978805395,Very Low,56700.1819574481,44.87587523870146,Relatively Low,December 2025,Minnesota,Koochiching County,11847,-99,-1,-0.8287292817679592,,,,,,
27071,MN-071,Koochiching County,2023,39.00833333333333,299.68,Minnesota,MN,27,Koochiching,71,27071,10638091.049181731,31.48854961832061,Very Low,8752110.365551135,29.7029702970297,Very Low,62.37277354,Relatively High,84.47837150127225,Very High,81256.4356944824,41.634860050890595,Relatively Low,7342871.186095536,52.25826972010178,Relatively Low,18927.30447148633,33.93765903307888,Very Low,208948.8822948852,37.1868978805395,Very Low,56700.1819574481,44.87587523870146,Relatively Low,December 2025,Minnesota,Koochiching County,11744,-103,-15,-0.8694184181649356,5517.0,10259.0,5778.0,10769.0,-261.0,-510.0
27073,MN-073,Lac qui Parle County,2020,44.2,314.79,Minnesota,MN,27,Lac qui Parle,73,27073,7292037.086508952,18.79770992366412,Very Low,7025535.996350062,22.308168316831683,Very Low,39.53562341,Relatively Low,84.16030534351145,Very High,280370.59419385146,59.09669211195929,Relatively Low,3120526.330942454,25.572519083969464,Very Low,14395.479670848075,29.67557251908397,Very Low,600232.8629537191,59.95504174694927,Relatively Low,105104.09288569784,63.11266709102482,Relatively Moderate,December 2025,Minnesota,Lac qui Parle County,6692,-21,-17,,,,,,,
27073,MN-073,Lac qui Parle County,2021,46.416666666666664,278.71,Minnesota,MN,27,Lac qui Parle,73,27073,7292037.086508952,18.79770992366412,Very Low,7025535.996350062,22.308168316831683,Very Low,39.53562341,Relatively Low,84.16030534351145,Very High,280370.59419385146,59.09669211195929,Relatively Low,3120526.330942454,25.572519083969464,Very Low,14395.479670848075,29.67557251908397,Very Low,600232.8629537191,59.95504174694927,Relatively Low,105104.09288569784,63.11266709102482,Relatively Moderate,December 2025,Minnesota,Lac qui Parle County,6693,1,43,0.0149432157800388,,,,,,
27073,MN-073,Lac qui Parle County,2022,44.69166666666666,327.3,Minnesota,MN,27,Lac qui Parle,73,27073,7292037.086508952,18.79770992366412,Very Low,7025535.996350062,22.308168316831683,Very Low,39.53562341,Relatively Low,84.16030534351145,Very High,280370.59419385146,59.09669211195929,Relatively Low,3120526.330942454,25.572519083969464,Very Low,14395.479670848075,29.67557251908397,Very Low,600232.8629537191,59.95504174694927,Relatively Low,105104.09288569784,63.11266709102482,Relatively Moderate,December 2025,Minnesota,Lac qui Parle County,6676,-17,-2,-0.2539967129837173,,,,,,
27073,MN-073,Lac qui Parle County,2023,44.15833333333333,269.25,Minnesota,MN,27,Lac qui Parle,73,27073,7292037.086508952,18.79770992366412,Very Low,7025535.996350062,22.308168316831683,Very Low,39.53562341,Relatively Low,84.16030534351145,Very High,280370.59419385146,59.09669211195929,Relatively Low,3120526.330942454,25.572519083969464,Very Low,14395.479670848075,29.67557251908397,Very Low,600232.8629537191,59.95504174694927,Relatively Low,105104.09288569784,63.11266709102482,Relatively Moderate,December 2025,Minnesota,Lac qui Parle County,6674,-2,27,-0.0299580587177938,3309.0,6807.0,3428.0,6824.0,-119.0,-17.0
27075,MN-075,Lake County,2020,37.458333333333336,343.99,Minnesota,MN,27,Lake,75,27075,11357369.139619203,33.93765903307888,Very Low,10776152.69926266,38.08787128712871,Very Low,43.51145038,Relatively Moderate,98.47328244274809,Very High,2980.8971944005934,18.543256997455472,Very Low,3625742.4137762706,29.802798982188293,Very Low,103342.14117602652,62.34096692111958,Very Low,76309.78658928453,21.99743095696853,Very Low,255301.80990679265,83.22724379376194,Relatively Moderate,December 2025,Minnesota,Lake County,10923,9,14,,,,,,,
27075,MN-075,Lake County,2021,39.016666666666666,284.84,Minnesota,MN,27,Lake,75,27075,11357369.139619203,33.93765903307888,Very Low,10776152.69926266,38.08787128712871,Very Low,43.51145038,Relatively Moderate,98.47328244274809,Very High,2980.8971944005934,18.543256997455472,Very Low,3625742.4137762706,29.802798982188293,Very Low,103342.14117602652,62.34096692111958,Very Low,76309.78658928453,21.99743095696853,Very Low,255301.80990679265,83.22724379376194,Relatively Moderate,December 2025,Minnesota,Lake County,11020,97,168,0.8880344227776282,,,,,,
27075,MN-075,Lake County,2022,36.78333333333334,393.11,Minnesota,MN,27,Lake,75,27075,11357369.139619203,33.93765903307888,Very Low,10776152.69926266,38.08787128712871,Very Low,43.51145038,Relatively Moderate,98.47328244274809,Very High,2980.8971944005934,18.543256997455472,Very Low,3625742.4137762706,29.802798982188293,Very Low,103342.14117602652,62.34096692111958,Very Low,76309.78658928453,21.99743095696853,Very Low,255301.80990679265,83.22724379376194,Relatively Moderate,December 2025,Minnesota,Lake County,10933,-87,7,-0.7894736842105288,,,,,,
27075,MN-075,Lake County,2023,37.766666666666666,386.91,Minnesota,MN,27,Lake,75,27075,11357369.139619203,33.93765903307888,Very Low,10776152.69926266,38.08787128712871,Very Low,43.51145038,Relatively Moderate,98.47328244274809,Very High,2980.8971944005934,18.543256997455472,Very Low,3625742.4137762706,29.802798982188293,Very Low,103342.14117602652,62.34096692111958,Very Low,76309.78658928453,21.99743095696853,Very Low,255301.80990679265,83.22724379376194,Relatively Moderate,December 2025,Minnesota,Lake County,10884,-49,30,-0.448184395865725,5611.0,10481.0,5859.0,10864.0,-248.0,-383.0
27077,MN-077,Lake of the Woods County,2020,38.291666666666664,306.69,Minnesota,MN,27,Lake of the Woods,77,27077,2726123.3838563,3.530534351145039,Very Low,4925216.775531255,12.778465346534654,Very Low,10.62340967,Very Low,98.8549618320611,Very High,141279.59106566495,49.07760814249364,Relatively Low,2244964.7325281077,17.716284987277355,Very Low,67032.53823108585,55.43893129770993,Very Low,6286.277994420844,5.202312138728324,Very Low,24021.050790660167,24.697644812221515,Relatively Low,December 2025,Minnesota,Lake of the Woods County,3770,-2,5,,,,,,,
27077,MN-077,Lake of the Woods County,2021,40.30833333333333,230.8,Minnesota,MN,27,Lake of the Woods,77,27077,2726123.3838563,3.530534351145039,Very Low,4925216.775531255,12.778465346534654,Very Low,10.62340967,Very Low,98.8549618320611,Very High,141279.59106566495,49.07760814249364,Relatively Low,2244964.7325281077,17.716284987277355,Very Low,67032.53823108585,55.43893129770993,Very Low,6286.277994420844,5.202312138728324,Very Low,24021.050790660167,24.697644812221515,Relatively Low,December 2025,Minnesota,Lake of the Woods County,3832,62,75,1.644562334217503,,,,,,
27077,MN-077,Lake of the Woods County,2022,38.24166666666667,285.6,Minnesota,MN,27,Lake of the Woods,77,27077,2726123.3838563,3.530534351145039,Very Low,4925216.775531255,12.778465346534654,Very Low,10.62340967,Very Low,98.8549618320611,Very High,141279.59106566495,49.07760814249364,Relatively Low,2244964.7325281077,17.716284987277355,Very Low,67032.53823108585,55.43893129770993,Very Low,6286.277994420844,5.202312138728324,Very Low,24021.050790660167,24.697644812221515,Relatively Low,December 2025,Minnesota,Lake of the Woods County,3898,66,64,1.7223382045929103,,,,,,
27077,MN-077,Lake of the Woods County,2023,39.233333333333334,228.05,Minnesota,MN,27,Lake of the Woods,77,27077,2726123.3838563,3.530534351145039,Very Low,4925216.775531255,12.778465346534654,Very Low,10.62340967,Very Low,98.8549618320611,Very High,141279.59106566495,49.07760814249364,Relatively Low,2244964.7325281077,17.716284987277355,Very Low,67032.53823108585,55.43893129770993,Very Low,6286.277994420844,5.202312138728324,Very Low,24021.050790660167,24.697644812221515,Relatively Low,December 2025,Minnesota,Lake of the Woods County,3792,-106,-96,-2.719343252950235,1920.0,3601.0,2191.0,3971.0,-271.0,-370.0
27079,MN-079,Le Sueur County,2020,44.80833333333334,467.43,Minnesota,MN,27,Le Sueur,79,27079,8270520.687770889,22.80534351145038,Very Low,14048188.476097412,48.23638613861386,Very Low,10.62340967,Very Low,96.5966921119593,Very High,97413.53310104884,43.829516539440206,Relatively Low,4232511.807127172,34.63740458015267,Very Low,5833.128924287307,16.125954198473284,Very Low,246274.52220047475,40.52665382145151,Relatively Low,36943.73029806541,33.86378103119033,Relatively Low,December 2025,Minnesota,Le Sueur County,28633,-30,-38,,,,,,,
27079,MN-079,Le Sueur County,2021,46.59166666666667,344.63,Minnesota,MN,27,Le Sueur,79,27079,8270520.687770889,22.80534351145038,Very Low,14048188.476097412,48.23638613861386,Very Low,10.62340967,Very Low,96.5966921119593,Very High,97413.53310104884,43.829516539440206,Relatively Low,4232511.807127172,34.63740458015267,Very Low,5833.128924287307,16.125954198473284,Very Low,246274.52220047475,40.52665382145151,Relatively Low,36943.73029806541,33.86378103119033,Relatively Low,December 2025,Minnesota,Le Sueur County,28902,269,238,0.9394754304473896,,,,,,
27079,MN-079,Le Sueur County,2022,45.25833333333333,313.73,Minnesota,MN,27,Le Sueur,79,27079,8270520.687770889,22.80534351145038,Very Low,14048188.476097412,48.23638613861386,Very Low,10.62340967,Very Low,96.5966921119593,Very High,97413.53310104884,43.829516539440206,Relatively Low,4232511.807127172,34.63740458015267,Very Low,5833.128924287307,16.125954198473284,Very Low,246274.52220047475,40.52665382145151,Relatively Low,36943.73029806541,33.86378103119033,Relatively Low,December 2025,Minnesota,Le Sueur County,29175,273,257,0.9445713099439424,,,,,,
27079,MN-079,Le Sueur County,2023,45.35833333333333,321.55,Minnesota,MN,27,Le Sueur,79,27079,8270520.687770889,22.80534351145038,Very Low,14048188.476097412,48.23638613861386,Very Low,10.62340967,Very Low,96.5966921119593,Very High,97413.53310104884,43.829516539440206,Relatively Low,4232511.807127172,34.63740458015267,Very Low,5833.128924287307,16.125954198473284,Very Low,246274.52220047475,40.52665382145151,Relatively Low,36943.73029806541,33.86378103119033,Relatively Low,December 2025,Minnesota,Le Sueur County,29289,114,74,0.39074550128535,15730.0,31496.0,16061.0,31628.0,-331.0,-132.0
27081,MN-081,Lincoln County,2020,43.56666666666666,369.02,Minnesota,MN,27,Lincoln,81,27081,7143802.468537841,18.193384223918574,Very Low,7101324.970057197,22.648514851485153,Very Low,34.44656489,Relatively Low,72.80534351145039,Relatively High,446463.53320598847,66.85750636132316,Relatively Moderate,3532809.4048344423,28.880407124681938,Very Low,17153.248216148837,32.1882951653944,Very Low,402121.18077559496,50.73859987154785,Relatively Low,137057.52910755348,70.30553787396563,Relatively Moderate,December 2025,Minnesota,Lincoln County,5623,-15,-8,,,,,,,
27081,MN-081,Lincoln County,2021,45.59166666666667,275.23,Minnesota,MN,27,Lincoln,81,27081,7143802.468537841,18.193384223918574,Very Low,7101324.970057197,22.648514851485153,Very Low,34.44656489,Relatively Low,72.80534351145039,Relatively High,446463.53320598847,66.85750636132316,Relatively Moderate,3532809.4048344423,28.880407124681938,Very Low,17153.248216148837,32.1882951653944,Very Low,402121.18077559496,50.73859987154785,Relatively Low,137057.52910755348,70.30553787396563,Relatively Moderate,December 2025,Minnesota,Lincoln County,5576,-47,-41,-0.8358527476436062,,,,,,
27081,MN-081,Lincoln County,2022,44.35,323.81,Minnesota,MN,27,Lincoln,81,27081,7143802.468537841,18.193384223918574,Very Low,7101324.970057197,22.648514851485153,Very Low,34.44656489,Relatively Low,72.80534351145039,Relatively High,446463.53320598847,66.85750636132316,Relatively Moderate,3532809.4048344423,28.880407124681938,Very Low,17153.248216148837,32.1882951653944,Very Low,402121.18077559496,50.73859987154785,Relatively Low,137057.52910755348,70.30553787396563,Relatively Moderate,December 2025,Minnesota,Lincoln County,5606,30,46,0.538020086083213,,,,,,
27081,MN-081,Lincoln County,2023,43.74166666666667,289.25,Minnesota,MN,27,Lincoln,81,27081,7143802.468537841,18.193384223918574,Very Low,7101324.970057197,22.648514851485153,Very Low,34.44656489,Relatively Low,72.80534351145039,Relatively High,446463.53320598847,66.85750636132316,Relatively Moderate,3532809.4048344423,28.880407124681938,Very Low,17153.248216148837,32.1882951653944,Very Low,402121.18077559496,50.73859987154785,Relatively Low,137057.52910755348,70.30553787396563,Relatively Moderate,December 2025,Minnesota,Lincoln County,5584,-22,-3,-0.3924366749910812,2664.0,5474.0,2800.0,5619.0,-136.0,-145.0
27083,MN-083,Lyon County,2020,44.475,385.0,Minnesota,MN,27,Lyon,83,27083,14356922.328337705,43.47964376590331,Relatively Low,20890049.19979897,62.035891089108915,Relatively Low,10.62340967,Very Low,77.67175572519083,Relatively High,777862.7420976027,76.43129770992367,Relatively Moderate,8633633.892850788,57.22010178117048,Relatively Low,6397.045755958288,17.302798982188293,Very Low,181678.44396446407,34.68208092485549,Very Low,329402.6034763171,86.85550604710376,Relatively High,December 2025,Minnesota,Lyon County,25429,-94,-104,,,,,,,
27083,MN-083,Lyon County,2021,46.48333333333333,279.97,Minnesota,MN,27,Lyon,83,27083,14356922.328337705,43.47964376590331,Relatively Low,20890049.19979897,62.035891089108915,Relatively Low,10.62340967,Very Low,77.67175572519083,Relatively High,777862.7420976027,76.43129770992367,Relatively Moderate,8633633.892850788,57.22010178117048,Relatively Low,6397.045755958288,17.302798982188293,Very Low,181678.44396446407,34.68208092485549,Very Low,329402.6034763171,86.85550604710376,Relatively High,December 2025,Minnesota,Lyon County,25500,71,14,0.2792087773801466,,,,,,
27083,MN-083,Lyon County,2022,45.3,309.11,Minnesota,MN,27,Lyon,83,27083,14356922.328337705,43.47964376590331,Relatively Low,20890049.19979897,62.035891089108915,Relatively Low,10.62340967,Very Low,77.67175572519083,Relatively High,777862.7420976027,76.43129770992367,Relatively Moderate,8633633.892850788,57.22010178117048,Relatively Low,6397.045755958288,17.302798982188293,Very Low,181678.44396446407,34.68208092485549,Very Low,329402.6034763171,86.85550604710376,Relatively High,December 2025,Minnesota,Lyon County,25521,21,-93,0.0823529411764667,,,,,,
