county_fips,county_name,year,quarter,tract_standard,tract_rows,usps_total_addr,usps_vacant_addr,usps_nostat_addr,usps_res_addr,usps_res_vacant_addr,usps_res_nostat_addr,usps_vacancy_rate,usps_nostat_rate,usps_res_vacancy_rate,usps_res_nostat_rate
27037,Dakota,2015,4,2010,95,192171,3374,12016,174144,1803,9008,0.01755728,0.06252764,0.01035350,0.05172731
27037,Dakota,2016,4,2010,95,193555,3338,12078,175489,1785,9059,0.01724574,0.06240087,0.01017158,0.05162147
27037,Dakota,2017,4,2010,95,196163,3453,12416,177888,1852,9293,0.01760271,0.06329430,0.01041105,0.05224074
27037,Dakota,2018,4,2010,95,197428,3213,12307,179011,1705,9130,0.01627429,0.06233665,0.00952455,0.05100245
27037,Dakota,2019,4,2010,95,200507,3462,12475,181856,1913,9261,0.01726623,0.06221728,0.01051931,0.05092491
27037,Dakota,2020,4,2010,95,202699,3632,13051,183876,1948,9780,0.01791819,0.06438611,0.01059410,0.05318802
27037,Dakota,2021,4,2010,95,204890,3008,13634,185934,1562,9995,0.01468105,0.06654302,0.00840083,0.05375563
27037,Dakota,2022,4,2010,95,205055,2749,12987,186206,1320,9437,0.01340616,0.06333423,0.00708892,0.05068043
27037,Dakota,2023,4,2020,106,212409,2516,15115,193223,1167,11392,0.01184507,0.07115988,0.00603965,0.05895778
27039,Dodge,2011,4,2010,5,8753,281,1435,8190,248,1319,0.03210328,0.16394379,0.03028083,0.16105006
27039,Dodge,2012,4,2010,5,8821,263,1315,8270,233,1203,0.02981521,0.14907607,0.02817412,0.14546554
27039,Dodge,2013,4,2010,5,8880,258,1287,8323,226,1165,0.02905405,0.14493243,0.02715367,0.13997357
27039,Dodge,2014,4,2010,5,8909,241,1255,8350,209,1133,0.02705130,0.14086878,0.02502994,0.13568862
27039,Dodge,2015,4,2010,5,8941,218,1219,8369,189,1084,0.02438206,0.13633822,0.02258334,0.12952563
27039,Dodge,2016,4,2010,5,9002,246,1154,8428,203,1024,0.02732726,0.12819373,0.02408638,0.12149976
27039,Dodge,2017,4,2010,5,9138,257,1163,8555,215,1028,0.02812432,0.12727074,0.02513150,0.12016365
27039,Dodge,2018,4,2010,5,9288,240,1216,8700,198,1085,0.02583979,0.13092162,0.02275862,0.12471264
27039,Dodge,2019,4,2010,5,9326,237,1225,8738,203,1092,0.02541282,0.13135321,0.02323186,0.12497139
27039,Dodge,2020,4,2010,5,9366,242,1171,8773,208,1034,0.02583814,0.12502669,0.02370911,0.11786162
27039,Dodge,2021,4,2010,5,9500,168,1256,8897,138,1116,0.01768421,0.13221053,0.01551085,0.12543554
27039,Dodge,2022,4,2010,5,9525,21,1395,8909,9,1228,0.00220472,0.14645669,0.00101021,0.13783814
27039,Dodge,2023,4,2020,5,9730,22,1529,9097,12,1360,0.00226105,0.15714286,0.00131912,0.14949984
27041,Douglas,2011,4,2010,8,20805,1538,1271,18613,1222,1056,0.07392454,0.06109108,0.06565304,0.05673454
27041,Douglas,2012,4,2010,9,21440,1564,1979,18942,1229,1485,0.07294776,0.09230410,0.06488227,0.07839721
27041,Douglas,2013,4,2010,9,21829,1609,2297,19311,1276,1772,0.07370929,0.10522699,0.06607633,0.09176117
27041,Douglas,2014,4,2010,9,22254,1826,2337,19651,1443,1782,0.08205266,0.10501483,0.07343138,0.09068241
27041,Douglas,2015,4,2010,9,22612,1958,2384,19973,1563,1839,0.08659119,0.10543074,0.07825565,0.09207430
27041,Douglas,2016,4,2010,9,22968,2005,2416,20311,1614,1878,0.08729537,0.10518983,0.07946433,0.09246221
27041,Douglas,2017,4,2010,9,23388,2047,2494,20680,1633,1951,0.08752352,0.10663588,0.07896518,0.09434236
27041,Douglas,2018,4,2010,9,23279,2212,2102,20596,1792,1599,0.09502126,0.09029597,0.08700719,0.07763643
27041,Douglas,2019,4,2010,9,23792,2108,2390,21066,1697,1858,0.08860121,0.10045393,0.08055635,0.08819899
27041,Douglas,2020,4,2010,9,24033,2050,2437,21314,1663,1881,0.08529938,0.10140224,0.07802383,0.08825185
27041,Douglas,2021,4,2010,9,24505,1418,3118,21795,1049,2586,0.05786574,0.12723934,0.04813031,0.11865107
27041,Douglas,2022,4,2010,9,24722,843,3852,22020,502,3289,0.03409918,0.15581264,0.02279746,0.14936421
27041,Douglas,2023,4,2020,11,25282,577,4533,22517,235,3942,0.02282256,0.17929752,0.01043656,0.17506773
27043,Faribault,2011,4,2010,6,7874,737,1148,7200,683,1063,0.09359919,0.14579629,0.09486111,0.14763889
27043,Faribault,2012,4,2010,6,7873,711,1191,7198,658,1099,0.09030865,0.15127651,0.09141428,0.15268130
27043,Faribault,2013,4,2010,6,7863,777,1122,7193,689,1038,0.09881725,0.14269363,0.09578757,0.14430697
27043,Faribault,2014,4,2010,6,7983,821,1224,7307,718,1140,0.10284354,0.15332582,0.09826194,0.15601478
27043,Faribault,2015,4,2010,6,7997,814,1181,7313,708,1100,0.10178817,0.14768038,0.09681389,0.15041707
27043,Faribault,2016,4,2010,6,7937,807,1239,7270,716,1162,0.10167570,0.15610432,0.09848693,0.15983494
27043,Faribault,2017,4,2010,6,7942,836,1303,7273,741,1224,0.10526316,0.16406447,0.10188368,0.16829369
27043,Faribault,2018,4,2010,6,7917,812,1325,7249,717,1241,0.10256410,0.16736137,0.09891019,0.17119603
27043,Faribault,2019,4,2010,6,7940,854,1332,7266,744,1247,0.10755668,0.16775819,0.10239472,0.17162125
27043,Faribault,2020,4,2010,6,7984,854,1381,7298,741,1294,0.10696393,0.17297094,0.10153467,0.17730885
27043,Faribault,2021,4,2010,6,7995,447,1764,7318,357,1659,0.05590994,0.22063790,0.04878382,0.22670128
27043,Faribault,2022,4,2010,6,7993,438,1770,7313,351,1671,0.05479795,0.22144376,0.04799672,0.22849720
27043,Faribault,2023,4,2020,6,8045,275,1969,7357,200,1855,0.03418272,0.24474829,0.02718499,0.25214082
27045,Fillmore,2011,4,2010,6,9989,860,1503,9118,800,1323,0.08609470,0.15046551,0.08773854,0.14509761
27045,Fillmore,2012,4,2010,6,10170,903,1555,9310,847,1367,0.08879056,0.15290069,0.09097744,0.14683136
27045,Fillmore,2013,4,2010,6,10401,918,1538,9536,865,1350,0.08826074,0.14787040,0.09070889,0.14156879
27045,Fillmore,2014,4,2010,6,10475,949,1558,9600,894,1371,0.09059666,0.14873508,0.09312500,0.14281250
27045,Fillmore,2015,4,2010,6,10888,948,1603,10003,883,1417,0.08706833,0.14722630,0.08827352,0.14165750
27045,Fillmore,2016,4,2010,6,10998,1013,1581,10106,942,1392,0.09210766,0.14375341,0.09321195,0.13773996
27045,Fillmore,2017,4,2010,6,11085,1026,1554,10179,955,1359,0.09255751,0.14018945,0.09382061,0.13351017
27045,Fillmore,2018,4,2010,6,11125,1008,1578,10209,941,1370,0.09060674,0.14184270,0.09217357,0.13419532
27045,Fillmore,2019,4,2010,6,11327,1120,1664,10376,1030,1433,0.09887879,0.14690562,0.09926754,0.13810717
27045,Fillmore,2020,4,2010,6,11388,1167,1671,10431,1070,1430,0.10247629,0.14673340,0.10257885,0.13709136
27045,Fillmore,2021,4,2010,6,11417,409,2343,10456,347,2057,0.03582377,0.20522029,0.03318669,0.19672915
27045,Fillmore,2022,4,2010,6,11444,205,2487,10473,153,2180,0.01791332,0.21731912,0.01460899,0.20815430
27045,Fillmore,2023,4,2020,6,11544,203,2496,10549,152,2173,0.01758489,0.21621622,0.01440895,0.20599109
27047,Freeborn,2011,4,2010,10,15283,958,1185,13879,785,1034,0.06268403,0.07753713,0.05656027,0.07450104
27047,Freeborn,2012,4,2010,10,15471,1058,1152,14062,860,1005,0.06838601,0.07446190,0.06115773,0.07146921
27047,Freeborn,2013,4,2010,10,15474,1108,1133,14057,916,990,0.07160398,0.07321959,0.06516326,0.07042754
27047,Freeborn,2014,4,2010,10,15499,1118,1100,14081,903,975,0.07213369,0.07097232,0.06412897,0.06924224
27047,Freeborn,2015,4,2010,10,16395,1063,1986,14625,835,1519,0.06483684,0.12113449,0.05709402,0.10386325
27047,Freeborn,2016,4,2010,10,16488,1075,1989,14795,838,1591,0.06519893,0.12063319,0.05664076,0.10753633
27047,Freeborn,2017,4,2010,10,16614,1116,2060,14906,861,1668,0.06717226,0.12399181,0.05776198,0.11190125
27047,Freeborn,2018,4,2010,10,16446,1167,1845,14734,915,1461,0.07095950,0.11218533,0.06210126,0.09915841
27047,Freeborn,2019,4,2010,10,16909,1223,2240,15194,955,1865,0.07232835,0.13247383,0.06285376,0.12274582
27047,Freeborn,2020,4,2010,10,16880,1145,2253,15174,913,1855,0.06783175,0.13347156,0.06016871,0.12224858
27047,Freeborn,2021,4,2010,10,16894,1027,2349,15196,812,1946,0.06079081,0.13904345,0.05343511,0.12806002
27047,Freeborn,2022,4,2010,10,16826,825,2474,15157,623,2072,0.04903126,0.14703435,0.04110312,0.13670251
27047,Freeborn,2023,4,2020,10,16926,741,2651,15235,545,2240,0.04377880,0.15662295,0.03577289,0.14702987
27049,Goodhue,2011,4,2010,10,24184,1238,2253,22012,1013,2049,0.05119087,0.09316077,0.04602035,0.09308559
27049,Goodhue,2012,4,2010,10,24152,1346,2185,21979,1107,1968,0.05573037,0.09046870,0.05036626,0.08954002
27049,Goodhue,2013,4,2010,10,24178,1332,2111,22010,1084,1899,0.05509141,0.08731078,0.04925034,0.08627896
27049,Goodhue,2014,4,2010,10,24340,1396,2218,22149,1122,1999,0.05735415,0.09112572,0.05065691,0.09025238
27049,Goodhue,2015,4,2010,10,24482,1265,2192,22253,1008,1966,0.05167062,0.08953517,0.04529726,0.08834764
27049,Goodhue,2016,4,2010,10,24482,1339,2162,22240,1030,1936,0.05469324,0.08830978,0.04631295,0.08705036
27049,Goodhue,2017,4,2010,10,24568,1327,2180,22300,1024,1940,0.05401335,0.08873331,0.04591928,0.08699552
27049,Goodhue,2018,4,2010,10,24627,1413,2017,22344,1096,1794,0.05737605,0.08190198,0.04905120,0.08029001
27049,Goodhue,2019,4,2010,10,24717,1428,2035,22435,1095,1806,0.05777400,0.08233200,0.04880767,0.08049922
27049,Goodhue,2020,4,2010,10,24773,1376,1984,22472,1024,1749,0.05554434,0.08008719,0.04556782,0.07783019
27049,Goodhue,2021,4,2010,10,24989,1017,2256,22674,759,1933,0.04069791,0.09027972,0.03347446,0.08525183
27049,Goodhue,2022,4,2010,10,25043,795,2392,22701,552,2035,0.03174540,0.09551571,0.02431611,0.08964363
27049,Goodhue,2023,4,2020,11,25353,682,2594,23006,466,2216,0.02690017,0.10231531,0.02025559,0.09632270
27051,Grant,2011,4,2010,2,2378,68,492,2271,67,479,0.02859546,0.20689655,0.02950242,0.21092030
27051,Grant,2012,4,2010,2,2385,99,482,2277,97,471,0.04150943,0.20209644,0.04259991,0.20685112
27051,Grant,2013,4,2010,2,2382,114,503,2272,113,490,0.04785894,0.21116709,0.04973592,0.21566901
27051,Grant,2014,4,2010,2,2412,118,493,2301,117,481,0.04892206,0.20439469,0.05084746,0.20903955
27051,Grant,2015,4,2010,2,2491,129,499,2370,128,479,0.05178643,0.20032116,0.05400844,0.20210970
27051,Grant,2016,4,2010,2,2581,145,543,2451,142,521,0.05617978,0.21038357,0.05793554,0.21256630
27051,Grant,2017,4,2010,2,2652,158,617,2507,157,588,0.05957768,0.23265460,0.06262465,0.23454328
27051,Grant,2018,4,2010,2,2698,161,609,2536,160,569,0.05967383,0.22572276,0.06309148,0.22436909
27051,Grant,2019,4,2010,2,2909,158,798,2725,157,747,0.05431420,0.27432107,0.05761468,0.27412844
27051,Grant,2020,4,2010,2,2990,160,833,2803,159,782,0.05351171,0.27859532,0.05672494,0.27898680
27051,Grant,2021,4,2010,2,3132,35,1049,2936,35,991,0.01117497,0.33492976,0.01192098,0.33753406
27051,Grant,2022,4,2010,2,3168,2,1096,2970,2,1034,0.00063131,0.34595960,0.00067340,0.34814815
27051,Grant,2023,4,2020,2,3288,1,1153,3087,1,1094,0.00030414,0.35066910,0.00032394,0.35438937
27053,Hennepin,2011,4,2010,298,601721,24163,17813,524591,16763,10079,0.04015648,0.02960342,0.03195442,0.01921306
27053,Hennepin,2012,4,2010,299,627264,25049,41139,542806,17258,26495,0.03993374,0.06558483,0.03179405,0.04881118
27053,Hennepin,2013,4,2010,299,629897,22952,40996,545179,15080,26545,0.03643770,0.06508366,0.02766064,0.04869043
27053,Hennepin,2014,4,2010,299,636025,22458,41362,551467,14318,27567,0.03530993,0.06503203,0.02596348,0.04998849
27053,Hennepin,2015,4,2010,299,645402,16532,45282,559958,9361,31271,0.02561504,0.07016092,0.01671733,0.05584526
27053,Hennepin,2016,4,2010,299,647945,17646,43733,562703,9980,29960,0.02723379,0.06749493,0.01773582,0.05324301
27053,Hennepin,2017,4,2010,299,655130,17473,44349,569597,9797,30706,0.02667104,0.06769496,0.01719988,0.05390829
27053,Hennepin,2018,4,2010,299,661603,18263,45593,575445,10143,31839,0.02760417,0.06891293,0.01762636,0.05532935
27053,Hennepin,2019,4,2010,299,669771,19233,46884,583065,10604,33124,0.02871578,0.07000004,0.01818665,0.05681013
27053,Hennepin,2020,4,2010,299,674435,19583,45255,587759,11035,31288,0.02903616,0.06710061,0.01877470,0.05323270
27053,Hennepin,2021,4,2010,299,682488,18593,50849,596244,10484,37071,0.02724297,0.07450534,0.01758341,0.06217421
27053,Hennepin,2022,4,2010,299,681074,17881,46114,595970,10178,32929,0.02625412,0.06770777,0.01707804,0.05525278
27053,Hennepin,2023,4,2020,329,700601,19551,49407,614936,11461,36405,0.02790604,0.07052088,0.01863771,0.05920128
27055,Houston,2011,4,2010,5,10397,471,1294,9433,403,1155,0.04530153,0.12445898,0.04272236,0.12244249
27055,Houston,2012,4,2010,5,9559,463,1203,8649,406,1067,0.04843603,0.12584998,0.04694184,0.12336686
27055,Houston,2013,4,2010,5,9466,443,1234,8567,384,1108,0.04679907,0.13036129,0.04482316,0.12933349
27055,Houston,2014,4,2010,5,9706,459,1361,8794,394,1246,0.04729034,0.14022254,0.04480327,0.14168751
27055,Houston,2015,4,2010,5,9792,444,1408,8865,380,1287,0.04534314,0.14379085,0.04286520,0.14517766
27055,Houston,2016,4,2010,5,9840,439,1425,8913,381,1306,0.04461382,0.14481707,0.04274655,0.14652754
27055,Houston,2017,4,2010,5,9913,468,1420,8981,411,1293,0.04721073,0.14324624,0.04576328,0.14397060
27055,Houston,2018,4,2010,5,10088,509,1486,9152,445,1355,0.05045599,0.14730373,0.04862325,0.14805507
27055,Houston,2019,4,2010,5,10132,501,1499,9195,440,1374,0.04944730,0.14794710,0.04785209,0.14942904
27055,Houston,2020,4,2010,5,10149,563,1476,9211,497,1359,0.05547345,0.14543305,0.05395723,0.14754098
27055,Houston,2021,4,2010,5,10190,287,1769,9250,239,1634,0.02816487,0.17360157,0.02583784,0.17664865
27055,Houston,2022,4,2010,5,10179,174,1798,9240,124,1665,0.01709402,0.17663818,0.01341991,0.18019481
27055,Houston,2023,4,2020,5,10301,191,1880,9350,130,1748,0.01854189,0.18250655,0.01390374,0.18695187
27057,Hubbard,2011,4,2010,7,12506,2105,647,11695,2021,590,0.16831921,0.05173517,0.17280889,0.05044891
27057,Hubbard,2012,4,2010,7,12413,2174,678,11607,2079,621,0.17513897,0.05462016,0.17911605,0.05350220
27057,Hubbard,2013,4,2010,7,12562,2138,824,11743,2046,753,0.17019583,0.06559465,0.17423146,0.06412331
27057,Hubbard,2014,4,2010,7,12811,2218,950,11975,2123,844,0.17313246,0.07415502,0.17728601,0.07048017
27057,Hubbard,2015,4,2010,7,13113,2267,954,12269,2172,854,0.17288187,0.07275223,0.17703154,0.06960632
27057,Hubbard,2016,4,2010,7,13258,2426,853,12402,2322,760,0.18298386,0.06433851,0.18722787,0.06128044
27057,Hubbard,2017,4,2010,7,13540,2554,847,12670,2441,752,0.18862629,0.06255539,0.19265983,0.05935280
27057,Hubbard,2018,4,2010,7,13858,2617,858,12980,2503,771,0.18884399,0.06191370,0.19283513,0.05939908
27057,Hubbard,2019,4,2010,7,14063,2749,832,13167,2633,737,0.19547749,0.05916234,0.19996962,0.05597327
27057,Hubbard,2020,4,2010,7,14314,2749,842,13416,2625,755,0.19204974,0.05882353,0.19566190,0.05627609
27057,Hubbard,2021,4,2010,7,14509,233,3262,13611,176,3107,0.01605900,0.22482597,0.01293072,0.22827125
27057,Hubbard,2022,4,2010,7,14557,206,3311,13663,150,3159,0.01415127,0.22745071,0.01097856,0.23120837
27057,Hubbard,2023,4,2020,7,14863,203,3573,13918,142,3402,0.01365808,0.24039561,0.01020262,0.24443167
27059,Isanti,2011,4,2010,6,16975,761,900,15927,667,768,0.04483063,0.05301915,0.04187857,0.04822000
27059,Isanti,2012,4,2010,8,16716,767,862,15696,671,749,0.04588418,0.05156736,0.04274975,0.04771916
27059,Isanti,2013,4,2010,8,16875,711,944,15843,605,822,0.04213333,0.05594074,0.03818721,0.05188411
27059,Isanti,2014,4,2010,8,17032,711,966,15979,605,840,0.04174495,0.05671677,0.03786219,0.05256900
27059,Isanti,2015,4,2010,8,17311,790,965,16231,688,829,0.04563572,0.05574490,0.04238802,0.05107510
27059,Isanti,2016,4,2010,8,17527,746,958,16436,628,823,0.04256290,0.05465853,0.03820881,0.05007301
27059,Isanti,2017,4,2010,8,17845,737,1010,16698,591,868,0.04130008,0.05659849,0.03539346,0.05198227
27059,Isanti,2018,4,2010,8,18135,751,992,16948,591,852,0.04141163,0.05470085,0.03487137,0.05027142
27059,Isanti,2019,4,2010,8,18478,843,956,17279,662,828,0.04562182,0.05173720,0.03831240,0.04791944
27059,Isanti,2020,4,2010,8,18826,794,1031,17612,625,900,0.04217571,0.05476469,0.03548717,0.05110152
27059,Isanti,2021,4,2010,8,19147,533,1341,17916,372,1180,0.02783726,0.07003708,0.02076356,0.06586292
27059,Isanti,2022,4,2010,8,19213,342,1473,17977,223,1277,0.01780045,0.07666684,0.01240474,0.07103521
27059,Isanti,2023,4,2020,9,19913,235,1637,18586,125,1393,0.01180134,0.08220760,0.00672549,0.07494889
27061,Itasca,2011,4,2010,10,23689,1733,1607,20338,1574,1443,0.07315632,0.06783739,0.07739207,0.07095093
27061,Itasca,2012,4,2010,11,23854,1802,1666,20466,1631,1488,0.07554289,0.06984154,0.07969315,0.07270595
27061,Itasca,2013,4,2010,11,24015,1823,1673,20622,1651,1507,0.07591089,0.06966479,0.08006013,0.07307730
27061,Itasca,2014,4,2010,11,24177,1845,1694,20799,1676,1527,0.07631220,0.07006659,0.08058080,0.07341699
27061,Itasca,2015,4,2010,11,24564,2020,1713,21176,1846,1548,0.08223416,0.06973620,0.08717416,0.07310162
27061,Itasca,2016,4,2010,11,24775,2083,1675,21385,1922,1505,0.08407669,0.06760848,0.08987608,0.07037643
27061,Itasca,2017,4,2010,11,25133,2116,1760,21722,1947,1576,0.08419210,0.07002745,0.08963263,0.07255317
27061,Itasca,2018,4,2010,11,25381,2297,1785,21933,2114,1585,0.09050077,0.07032820,0.09638444,0.07226554
27061,Itasca,2019,4,2010,11,25545,2293,3406,23658,2117,3188,0.08976316,0.13333333,0.08948347,0.13475357
27061,Itasca,2020,4,2010,11,25994,2354,3639,24079,2169,3412,0.09055936,0.13999384,0.09007849,0.14170024
27061,Itasca,2021,4,2010,11,26136,1007,4907,24220,862,4632,0.03852923,0.18774870,0.03559042,0.19124690
27061,Itasca,2022,4,2010,11,26225,779,5336,24329,592,5059,0.02970448,0.20346997,0.02433310,0.20794114
27061,Itasca,2023,4,2020,21,26750,455,5900,24817,285,5617,0.01700935,0.22056075,0.01148406,0.22633679
27063,Jackson,2011,4,2010,4,5368,411,1034,4876,371,950,0.07656483,0.19262295,0.07608696,0.19483183
27063,Jackson,2012,4,2010,4,5770,497,1084,5285,462,999,0.08613518,0.18786828,0.08741722,0.18902554
27063,Jackson,2013,4,2010,4,5778,473,1092,5290,435,1006,0.08186224,0.18899273,0.08223062,0.19017013
27063,Jackson,2014,4,2010,4,5790,496,1112,5292,455,1023,0.08566494,0.19205527,0.08597884,0.19331066
27063,Jackson,2015,4,2010,4,5826,510,1086,5327,473,995,0.08753862,0.18640577,0.08879294,0.18678431
27063,Jackson,2016,4,2010,4,5836,493,1059,5339,457,972,0.08447567,0.18145990,0.08559655,0.18205656
27063,Jackson,2017,4,2010,4,5839,497,1042,5337,462,951,0.08511731,0.17845521,0.08656549,0.17818999
27063,Jackson,2018,4,2010,4,5857,524,1047,5350,485,951,0.08946560,0.17876046,0.09065421,0.17775701
27063,Jackson,2019,4,2010,4,5893,569,1059,5378,522,966,0.09655524,0.17970473,0.09706210,0.17962068
27063,Jackson,2020,4,2010,4,5898,593,1062,5385,545,970,0.10054256,0.18006104,0.10120706,0.18012999
27063,Jackson,2021,4,2010,4,5901,371,1229,5388,329,1128,0.06287070,0.20826978,0.06106162,0.20935412
27063,Jackson,2022,4,2010,4,5906,249,1349,5394,214,1241,0.04216051,0.22841178,0.03967371,0.23007045
27063,Jackson,2023,4,2020,4,5909,163,1466,5396,137,1347,0.02758504,0.24809612,0.02538918,0.24962936
27065,Kanabec,2011,4,2010,4,9168,1085,538,8599,1020,481,0.11834642,0.05868237,0.11861844,0.05593674
27065,Kanabec,2012,4,2010,4,8651,985,482,8092,922,430,0.11385967,0.05571610,0.11393969,0.05313890
27065,Kanabec,2013,4,2010,4,8675,997,492,8114,939,432,0.11492795,0.05671470,0.11572591,0.05324131
27065,Kanabec,2014,4,2010,4,8685,1057,476,8134,990,425,0.12170409,0.05480714,0.12171134,0.05224982
27065,Kanabec,2015,4,2010,4,8716,948,537,8163,888,485,0.10876549,0.06161083,0.10878354,0.05941443
27065,Kanabec,2016,4,2010,4,8751,928,521,8202,870,466,0.10604502,0.05953605,0.10607169,0.05681541
27065,Kanabec,2017,4,2010,4,8805,907,555,8247,860,486,0.10300965,0.06303237,0.10428034,0.05893052
27065,Kanabec,2018,4,2010,4,8892,918,540,8330,865,477,0.10323887,0.06072874,0.10384154,0.05726291
27065,Kanabec,2019,4,2010,4,8940,965,532,8369,903,474,0.10794183,0.05950783,0.10789820,0.05663759
27065,Kanabec,2020,4,2010,4,9038,957,553,8461,894,496,0.10588626,0.06118610,0.10566127,0.05862191
27065,Kanabec,2021,4,2010,4,9136,790,711,8556,723,651,0.08647110,0.07782399,0.08450210,0.07608696
27065,Kanabec,2022,4,2010,4,9199,287,1242,8614,243,1156,0.03119904,0.13501468,0.02820989,0.13420014
27065,Kanabec,2023,4,2020,4,9279,203,1315,8676,160,1219,0.02187736,0.14171786,0.01844168,0.14050254
27067,Kandiyohi,2011,4,2010,12,20987,1822,1230,18684,1543,923,0.08681565,0.05860771,0.08258403,0.04940056
27067,Kandiyohi,2012,4,2010,12,22453,1968,2526,19760,1665,1863,0.08764976,0.11250167,0.08426113,0.09428138
27067,Kandiyohi,2013,4,2010,12,22666,1947,2683,19949,1644,2021,0.08589959,0.11837113,0.08241015,0.10130834
27067,Kandiyohi,2014,4,2010,12,22971,2080,2848,20203,1766,2157,0.09054895,0.12398241,0.08741276,0.10676632
27067,Kandiyohi,2015,4,2010,12,23222,2018,2844,20405,1711,2151,0.08690035,0.12247007,0.08385200,0.10541534
27067,Kandiyohi,2016,4,2010,12,23383,1986,3044,20541,1694,2320,0.08493350,0.13018005,0.08246921,0.11294484
27067,Kandiyohi,2017,4,2010,12,23568,2039,3030,20707,1727,2325,0.08651561,0.12856415,0.08340175,0.11228087
27067,Kandiyohi,2018,4,2010,12,23719,2057,3113,20840,1716,2404,0.08672372,0.13124499,0.08234165,0.11535509
27067,Kandiyohi,2019,4,2010,12,23914,2109,3115,21025,1730,2415,0.08819102,0.13025843,0.08228300,0.11486326
27067,Kandiyohi,2020,4,2010,12,24013,2095,3077,21167,1716,2430,0.08724441,0.12813892,0.08106959,0.11480134
27067,Kandiyohi,2021,4,2010,12,24287,945,4320,21416,668,3568,0.03890970,0.17787294,0.03119163,0.16660441
27067,Kandiyohi,2022,4,2010,12,24301,425,4787,21433,227,3960,0.01748899,0.19698778,0.01059114,0.18476182
27067,Kandiyohi,2023,4,2020,12,24711,485,4973,21804,283,4145,0.01962689,0.20124641,0.01297927,0.19010273
27069,Kittson,2011,4,2010,2,1823,1,407,1717,1,402,0.00054855,0.22325837,0.00058241,0.23412930
27069,Kittson,2012,4,2010,2,1830,0,398,1723,0,393,0.00000000,0.21748634,0.00000000,0.22809054
27069,Kittson,2013,4,2010,2,1883,0,447,1775,0,439,0.00000000,0.23738715,0.00000000,0.24732394
27069,Kittson,2014,4,2010,2,1974,0,485,1815,0,476,0.00000000,0.24569402,0.00000000,0.26225895
27069,Kittson,2015,4,2010,2,1996,0,488,1836,0,477,0.00000000,0.24448898,0.00000000,0.25980392
27069,Kittson,2016,4,2010,2,2018,0,534,1857,0,521,0.00000000,0.26461843,0.00000000,0.28056004
27069,Kittson,2017,4,2010,2,1994,0,524,1832,0,510,0.00000000,0.26278837,0.00000000,0.27838428
27069,Kittson,2018,4,2010,2,2026,0,611,1894,0,588,0.00000000,0.30157947,0.00000000,0.31045407
27069,Kittson,2019,4,2010,2,2106,0,683,1968,0,661,0.00000000,0.32431149,0.00000000,0.33587398
27069,Kittson,2020,4,2010,2,2163,0,703,2020,0,679,0.00000000,0.32501156,0.00000000,0.33613861
27069,Kittson,2021,4,2010,2,2166,0,697,2022,0,673,0.00000000,0.32179132,0.00000000,0.33283877
27069,Kittson,2022,4,2010,2,2174,0,697,2031,0,672,0.00000000,0.32060718,0.00000000,0.33087149
27069,Kittson,2023,4,2020,2,2203,0,716,2056,0,687,0.00000000,0.32501135,0.00000000,0.33414397
27071,Koochiching,2011,4,2010,4,6801,569,272,6211,513,246,0.08366417,0.03999412,0.08259540,0.03960715
27071,Koochiching,2012,4,2010,4,6821,592,276,6231,532,250,0.08679079,0.04046328,0.08537955,0.04012197
27071,Koochiching,2013,4,2010,4,6921,666,366,6320,598,335,0.09622887,0.05288253,0.09462025,0.05300633
27071,Koochiching,2014,4,2010,4,7609,714,1049,6907,646,926,0.09383625,0.13786306,0.09352830,0.13406689
27071,Koochiching,2015,4,2010,4,8211,766,1615,7481,717,1445,0.09328949,0.19668737,0.09584280,0.19315600
27071,Koochiching,2016,4,2010,4,8266,821,1650,7532,760,1480,0.09932253,0.19961287,0.10090281,0.19649495
27071,Koochiching,2017,4,2010,4,8314,846,1665,7573,781,1490,0.10175607,0.20026461,0.10312954,0.19675162
27071,Koochiching,2018,4,2010,4,8350,852,1679,7615,786,1506,0.10203593,0.20107784,0.10321733,0.19776756
27071,Koochiching,2019,4,2010,4,8424,883,1736,7697,813,1572,0.10481956,0.20607787,0.10562557,0.20423542
27071,Koochiching,2020,4,2010,4,8453,889,1735,7722,814,1576,0.10516976,0.20525257,0.10541311,0.20409220
27071,Koochiching,2021,4,2010,4,8495,728,2001,7780,658,1839,0.08569747,0.23555032,0.08457584,0.23637532
27071,Koochiching,2022,4,2010,4,8525,619,2173,7819,549,2016,0.07260997,0.25489736,0.07021358,0.25783348
27071,Koochiching,2023,4,2020,5,8572,544,2310,7870,470,2158,0.06346244,0.26948203,0.05972046,0.27420584
27073,Lac qui Parle,2011,4,2010,3,3340,269,61,3038,246,32,0.08053892,0.01826347,0.08097433,0.01053325
27073,Lac qui Parle,2012,4,2010,3,3363,308,58,3058,276,29,0.09158489,0.01724651,0.09025507,0.00948332
27073,Lac qui Parle,2013,4,2010,3,3247,295,69,2941,262,38,0.09085310,0.02125038,0.08908535,0.01292078
27073,Lac qui Parle,2014,4,2010,3,3268,306,101,2960,273,69,0.09363525,0.03090575,0.09222973,0.02331081
27073,Lac qui Parle,2015,4,2010,3,3323,371,101,3022,342,68,0.11164610,0.03039422,0.11317009,0.02250165
27073,Lac qui Parle,2016,4,2010,3,3600,403,138,3280,370,100,0.11194444,0.03833333,0.11280488,0.03048780
