date,temp_avg,year,county_code,county_name
201601,47.1,2016,MN-055,Houston County
201602,48.3,2016,MN-055,Houston County
201603,48.9,2016,MN-055,Houston County
201604,48.8,2016,MN-055,Houston County
201605,48.7,2016,MN-055,Houston County
201606,48.9,2016,MN-055,Houston County
201607,49.0,2016,MN-055,Houston County
201608,49.3,2016,MN-055,Houston County
201609,49.1,2016,MN-055,Houston County
201610,49.2,2016,MN-055,Houston County
201611,49.4,2016,MN-055,Houston County
201612,48.5,2016,MN-055,Houston County
201701,48.8,2017,MN-055,Houston County
201702,49.4,2017,MN-055,Houston County
201703,48.9,2017,MN-055,Houston County
201704,49.1,2017,MN-055,Houston County
201705,48.9,2017,MN-055,Houston County
201706,48.9,2017,MN-055,Houston County
201707,48.9,2017,MN-055,Houston County
201708,48.6,2017,MN-055,Houston County
201709,48.6,2017,MN-055,Houston County
201710,48.6,2017,MN-055,Houston County
201711,47.8,2017,MN-055,Houston County
201712,47.8,2017,MN-055,Houston County
201801,47.4,2018,MN-055,Houston County
201802,46.3,2018,MN-055,Houston County
201803,46.3,2018,MN-055,Houston County
201804,45.1,2018,MN-055,Houston County
201805,45.8,2018,MN-055,Houston County
201806,46.0,2018,MN-055,Houston County
201807,46.0,2018,MN-055,Houston County
201808,46.3,2018,MN-055,Houston County
201809,46.2,2018,MN-055,Houston County
201810,45.7,2018,MN-055,Houston County
201811,45.2,2018,MN-055,Houston County
201812,45.7,2018,MN-055,Houston County
201901,45.6,2019,MN-055,Houston County
201902,45.2,2019,MN-055,Houston County
201903,44.8,2019,MN-055,Houston County
201904,45.7,2019,MN-055,Houston County
201905,44.8,2019,MN-055,Houston County
201906,44.5,2019,MN-055,Houston County
201907,44.6,2019,MN-055,Houston County
201908,44.4,2019,MN-055,Houston County
201909,44.6,2019,MN-055,Houston County
201910,44.6,2019,MN-055,Houston County
201911,44.6,2019,MN-055,Houston County
201912,44.6,2019,MN-055,Houston County
202001,45.2,2020,MN-055,Houston County
202002,45.7,2020,MN-055,Houston County
202003,46.4,2020,MN-055,Houston County
202004,46.3,2020,MN-055,Houston County
202005,46.4,2020,MN-055,Houston County
202006,46.6,2020,MN-055,Houston County
202007,46.6,2020,MN-055,Houston County
202008,46.8,2020,MN-055,Houston County
202009,46.3,2020,MN-055,Houston County
202010,46.1,2020,MN-055,Houston County
202011,46.9,2020,MN-055,Houston County
202012,46.9,2020,MN-055,Houston County
202101,46.9,2021,MN-055,Houston County
202102,46.1,2021,MN-055,Houston County
202103,46.3,2021,MN-055,Houston County
202104,46.6,2021,MN-055,Houston County
202105,46.7,2021,MN-055,Houston County
202106,47.0,2021,MN-055,Houston County
202107,46.8,2021,MN-055,Houston County
202108,46.8,2021,MN-055,Houston County
202109,47.1,2021,MN-055,Houston County
202110,48.1,2021,MN-055,Houston County
202111,47.8,2021,MN-055,Houston County
202112,47.9,2021,MN-055,Houston County
202201,46.9,2022,MN-055,Houston County
202202,47.3,2022,MN-055,Houston County
202203,46.8,2022,MN-055,Houston County
202204,46.3,2022,MN-055,Houston County
202205,46.4,2022,MN-055,Houston County
202206,46.0,2022,MN-055,Houston County
202207,46.0,2022,MN-055,Houston County
202208,46.0,2022,MN-055,Houston County
202209,45.9,2022,MN-055,Houston County
202210,45.4,2022,MN-055,Houston County
202211,45.4,2022,MN-055,Houston County
202212,44.7,2022,MN-055,Houston County
202301,45.8,2023,MN-055,Houston County
202302,46.3,2023,MN-055,Houston County
202303,46.2,2023,MN-055,Houston County
202304,46.7,2023,MN-055,Houston County
202305,46.7,2023,MN-055,Houston County
202306,46.8,2023,MN-055,Houston County
202307,46.7,2023,MN-055,Houston County
202308,46.8,2023,MN-055,Houston County
202309,47.0,2023,MN-055,Houston County
202310,47.3,2023,MN-055,Houston County
202311,47.3,2023,MN-055,Houston County
202312,48.5,2023,MN-055,Houston County
201101,41.3,2011,MN-057,Hubbard County
201102,41.2,2011,MN-057,Hubbard County
201103,40.1,2011,MN-057,Hubbard County
201104,39.4,2011,MN-057,Hubbard County
201105,39.2,2011,MN-057,Hubbard County
201106,39.2,2011,MN-057,Hubbard County
201107,39.4,2011,MN-057,Hubbard County
201108,39.3,2011,MN-057,Hubbard County
201109,39.6,2011,MN-057,Hubbard County
201110,39.7,2011,MN-057,Hubbard County
201111,39.9,2011,MN-057,Hubbard County
201112,40.8,2011,MN-057,Hubbard County
201201,41.9,2012,MN-057,Hubbard County
201202,42.5,2012,MN-057,Hubbard County
201203,43.9,2012,MN-057,Hubbard County
201204,44.2,2012,MN-057,Hubbard County
201205,44.6,2012,MN-057,Hubbard County
201206,44.9,2012,MN-057,Hubbard County
201207,45.0,2012,MN-057,Hubbard County
201208,44.9,2012,MN-057,Hubbard County
201209,44.9,2012,MN-057,Hubbard County
201210,44.3,2012,MN-057,Hubbard County
201211,44.1,2012,MN-057,Hubbard County
201212,43.5,2012,MN-057,Hubbard County
201301,42.9,2013,MN-057,Hubbard County
201302,42.2,2013,MN-057,Hubbard County
201303,40.5,2013,MN-057,Hubbard County
201304,39.5,2013,MN-057,Hubbard County
201305,39.1,2013,MN-057,Hubbard County
201306,38.9,2013,MN-057,Hubbard County
201307,38.5,2013,MN-057,Hubbard County
201308,38.6,2013,MN-057,Hubbard County
201309,39.0,2013,MN-057,Hubbard County
201310,39.1,2013,MN-057,Hubbard County
201311,38.8,2013,MN-057,Hubbard County
201312,37.7,2013,MN-057,Hubbard County
201401,36.8,2014,MN-057,Hubbard County
201402,36.0,2014,MN-057,Hubbard County
201403,35.8,2014,MN-057,Hubbard County
201404,36.2,2014,MN-057,Hubbard County
201405,36.3,2014,MN-057,Hubbard County
201406,36.5,2014,MN-057,Hubbard County
201407,36.3,2014,MN-057,Hubbard County
201408,36.2,2014,MN-057,Hubbard County
201409,36.0,2014,MN-057,Hubbard County
201410,36.1,2014,MN-057,Hubbard County
201411,35.6,2014,MN-057,Hubbard County
201412,37.1,2014,MN-057,Hubbard County
201501,38.2,2015,MN-057,Hubbard County
201502,38.5,2015,MN-057,Hubbard County
201503,39.5,2015,MN-057,Hubbard County
201504,40.1,2015,MN-057,Hubbard County
201505,40.1,2015,MN-057,Hubbard County
201506,40.1,2015,MN-057,Hubbard County
201507,40.4,2015,MN-057,Hubbard County
201508,40.4,2015,MN-057,Hubbard County
201509,40.8,2015,MN-057,Hubbard County
201510,41.0,2015,MN-057,Hubbard County
201511,42.3,2015,MN-057,Hubbard County
201512,42.7,2015,MN-057,Hubbard County
201601,42.6,2016,MN-057,Hubbard County
201602,43.8,2016,MN-057,Hubbard County
201603,44.3,2016,MN-057,Hubbard County
201604,44.0,2016,MN-057,Hubbard County
201605,44.3,2016,MN-057,Hubbard County
201606,44.2,2016,MN-057,Hubbard County
201607,44.1,2016,MN-057,Hubbard County
201608,44.3,2016,MN-057,Hubbard County
201609,44.0,2016,MN-057,Hubbard County
201610,43.9,2016,MN-057,Hubbard County
201611,44.3,2016,MN-057,Hubbard County
201612,43.4,2016,MN-057,Hubbard County
201701,43.5,2017,MN-057,Hubbard County
201702,43.7,2017,MN-057,Hubbard County
201703,43.0,2017,MN-057,Hubbard County
201704,43.2,2017,MN-057,Hubbard County
201705,42.9,2017,MN-057,Hubbard County
201706,42.9,2017,MN-057,Hubbard County
201707,42.9,2017,MN-057,Hubbard County
201708,42.6,2017,MN-057,Hubbard County
201709,42.6,2017,MN-057,Hubbard County
201710,42.5,2017,MN-057,Hubbard County
201711,41.3,2017,MN-057,Hubbard County
201712,41.1,2017,MN-057,Hubbard County
201801,40.7,2018,MN-057,Hubbard County
201802,39.5,2018,MN-057,Hubbard County
201803,39.5,2018,MN-057,Hubbard County
201804,38.6,2018,MN-057,Hubbard County
201805,39.1,2018,MN-057,Hubbard County
201806,39.3,2018,MN-057,Hubbard County
201807,39.3,2018,MN-057,Hubbard County
201808,39.5,2018,MN-057,Hubbard County
201809,39.3,2018,MN-057,Hubbard County
201810,38.7,2018,MN-057,Hubbard County
201811,38.4,2018,MN-057,Hubbard County
201812,39.2,2018,MN-057,Hubbard County
201901,38.7,2019,MN-057,Hubbard County
201902,38.6,2019,MN-057,Hubbard County
201903,38.1,2019,MN-057,Hubbard County
201904,38.7,2019,MN-057,Hubbard County
201905,37.9,2019,MN-057,Hubbard County
201906,37.7,2019,MN-057,Hubbard County
201907,37.7,2019,MN-057,Hubbard County
201908,37.5,2019,MN-057,Hubbard County
201909,37.6,2019,MN-057,Hubbard County
201910,37.8,2019,MN-057,Hubbard County
201911,38.1,2019,MN-057,Hubbard County
201912,37.7,2019,MN-057,Hubbard County
202001,38.3,2020,MN-057,Hubbard County
202002,39.0,2020,MN-057,Hubbard County
202003,39.6,2020,MN-057,Hubbard County
202004,39.4,2020,MN-057,Hubbard County
202005,39.6,2020,MN-057,Hubbard County
202006,39.8,2020,MN-057,Hubbard County
202007,39.9,2020,MN-057,Hubbard County
202008,40.1,2020,MN-057,Hubbard County
202009,39.8,2020,MN-057,Hubbard County
202010,39.5,2020,MN-057,Hubbard County
202011,40.1,2020,MN-057,Hubbard County
202012,40.5,2020,MN-057,Hubbard County
202101,41.0,2021,MN-057,Hubbard County
202102,40.4,2021,MN-057,Hubbard County
202103,40.8,2021,MN-057,Hubbard County
202104,41.1,2021,MN-057,Hubbard County
202105,41.3,2021,MN-057,Hubbard County
202106,41.6,2021,MN-057,Hubbard County
202107,41.7,2021,MN-057,Hubbard County
202108,41.9,2021,MN-057,Hubbard County
202109,42.4,2021,MN-057,Hubbard County
202110,43.6,2021,MN-057,Hubbard County
202111,43.4,2021,MN-057,Hubbard County
202112,43.0,2021,MN-057,Hubbard County
202201,41.6,2022,MN-057,Hubbard County
202202,41.4,2022,MN-057,Hubbard County
202203,40.6,2022,MN-057,Hubbard County
202204,39.9,2022,MN-057,Hubbard County
202205,39.8,2022,MN-057,Hubbard County
202206,39.5,2022,MN-057,Hubbard County
202207,39.3,2022,MN-057,Hubbard County
202208,39.0,2022,MN-057,Hubbard County
202209,38.9,2022,MN-057,Hubbard County
202210,38.5,2022,MN-057,Hubbard County
202211,38.4,2022,MN-057,Hubbard County
202212,38.1,2022,MN-057,Hubbard County
202301,39.2,2023,MN-057,Hubbard County
202302,40.1,2023,MN-057,Hubbard County
202303,39.8,2023,MN-057,Hubbard County
202304,40.1,2023,MN-057,Hubbard County
202305,40.5,2023,MN-057,Hubbard County
202306,40.9,2023,MN-057,Hubbard County
202307,40.6,2023,MN-057,Hubbard County
202308,40.7,2023,MN-057,Hubbard County
202309,41.0,2023,MN-057,Hubbard County
202310,41.1,2023,MN-057,Hubbard County
202311,41.3,2023,MN-057,Hubbard County
202312,42.8,2023,MN-057,Hubbard County
201101,44.5,2011,MN-059,Isanti County
201102,44.4,2011,MN-059,Isanti County
201103,43.4,2011,MN-059,Isanti County
201104,42.7,2011,MN-059,Isanti County
201105,42.4,2011,MN-059,Isanti County
201106,42.3,2011,MN-059,Isanti County
201107,42.6,2011,MN-059,Isanti County
201108,42.3,2011,MN-059,Isanti County
201109,42.5,2011,MN-059,Isanti County
201110,42.6,2011,MN-059,Isanti County
201111,42.8,2011,MN-059,Isanti County
201112,43.8,2011,MN-059,Isanti County
201201,44.8,2012,MN-059,Isanti County
201202,45.6,2012,MN-059,Isanti County
201203,47.2,2012,MN-059,Isanti County
201204,47.5,2012,MN-059,Isanti County
201205,48.0,2012,MN-059,Isanti County
201206,48.2,2012,MN-059,Isanti County
201207,48.4,2012,MN-059,Isanti County
201208,48.3,2012,MN-059,Isanti County
201209,48.4,2012,MN-059,Isanti County
201210,47.9,2012,MN-059,Isanti County
201211,47.7,2012,MN-059,Isanti County
201212,47.4,2012,MN-059,Isanti County
201301,46.8,2013,MN-059,Isanti County
201302,46.0,2013,MN-059,Isanti County
201303,44.2,2013,MN-059,Isanti County
201304,43.3,2013,MN-059,Isanti County
201305,42.9,2013,MN-059,Isanti County
201306,42.6,2013,MN-059,Isanti County
201307,42.1,2013,MN-059,Isanti County
201308,42.2,2013,MN-059,Isanti County
201309,42.6,2013,MN-059,Isanti County
201310,42.7,2013,MN-059,Isanti County
201311,42.4,2013,MN-059,Isanti County
201312,41.4,2013,MN-059,Isanti County
201401,40.5,2014,MN-059,Isanti County
201402,39.6,2014,MN-059,Isanti County
201403,39.5,2014,MN-059,Isanti County
201404,39.8,2014,MN-059,Isanti County
201405,39.9,2014,MN-059,Isanti County
201406,40.0,2014,MN-059,Isanti County
201407,39.9,2014,MN-059,Isanti County
201408,39.9,2014,MN-059,Isanti County
201409,39.5,2014,MN-059,Isanti County
201410,39.5,2014,MN-059,Isanti County
201411,39.0,2014,MN-059,Isanti County
201412,40.2,2014,MN-059,Isanti County
201501,41.3,2015,MN-059,Isanti County
201502,41.6,2015,MN-059,Isanti County
201503,42.5,2015,MN-059,Isanti County
201504,43.2,2015,MN-059,Isanti County
201505,43.2,2015,MN-059,Isanti County
201506,43.1,2015,MN-059,Isanti County
201507,43.3,2015,MN-059,Isanti County
201508,43.2,2015,MN-059,Isanti County
201509,43.7,2015,MN-059,Isanti County
201510,43.9,2015,MN-059,Isanti County
201511,45.3,2015,MN-059,Isanti County
201512,45.8,2015,MN-059,Isanti County
201601,45.6,2016,MN-059,Isanti County
201602,46.7,2016,MN-059,Isanti County
201603,47.2,2016,MN-059,Isanti County
201604,47.1,2016,MN-059,Isanti County
201605,47.2,2016,MN-059,Isanti County
201606,47.3,2016,MN-059,Isanti County
201607,47.3,2016,MN-059,Isanti County
201608,47.5,2016,MN-059,Isanti County
201609,47.2,2016,MN-059,Isanti County
201610,47.3,2016,MN-059,Isanti County
201611,47.5,2016,MN-059,Isanti County
201612,46.6,2016,MN-059,Isanti County
201701,46.9,2017,MN-059,Isanti County
201702,47.4,2017,MN-059,Isanti County
201703,46.7,2017,MN-059,Isanti County
201704,46.8,2017,MN-059,Isanti County
201705,46.6,2017,MN-059,Isanti County
201706,46.5,2017,MN-059,Isanti County
201707,46.5,2017,MN-059,Isanti County
201708,46.1,2017,MN-059,Isanti County
201709,46.1,2017,MN-059,Isanti County
201710,46.0,2017,MN-059,Isanti County
201711,45.0,2017,MN-059,Isanti County
201712,44.8,2017,MN-059,Isanti County
201801,44.4,2018,MN-059,Isanti County
201802,43.0,2018,MN-059,Isanti County
201803,42.9,2018,MN-059,Isanti County
201804,41.9,2018,MN-059,Isanti County
201805,42.5,2018,MN-059,Isanti County
201806,42.7,2018,MN-059,Isanti County
201807,42.7,2018,MN-059,Isanti County
201808,43.1,2018,MN-059,Isanti County
201809,43.0,2018,MN-059,Isanti County
201810,42.5,2018,MN-059,Isanti County
201811,42.1,2018,MN-059,Isanti County
201812,42.7,2018,MN-059,Isanti County
201901,42.5,2019,MN-059,Isanti County
201902,42.4,2019,MN-059,Isanti County
201903,42.0,2019,MN-059,Isanti County
201904,42.8,2019,MN-059,Isanti County
201905,41.8,2019,MN-059,Isanti County
201906,41.6,2019,MN-059,Isanti County
201907,41.7,2019,MN-059,Isanti County
201908,41.5,2019,MN-059,Isanti County
201909,41.6,2019,MN-059,Isanti County
201910,41.7,2019,MN-059,Isanti County
201911,41.9,2019,MN-059,Isanti County
201912,41.5,2019,MN-059,Isanti County
202001,42.1,2020,MN-059,Isanti County
202002,42.8,2020,MN-059,Isanti County
202003,43.5,2020,MN-059,Isanti County
202004,43.4,2020,MN-059,Isanti County
202005,43.6,2020,MN-059,Isanti County
202006,43.9,2020,MN-059,Isanti County
202007,44.0,2020,MN-059,Isanti County
202008,44.2,2020,MN-059,Isanti County
202009,43.8,2020,MN-059,Isanti County
202010,43.5,2020,MN-059,Isanti County
202011,44.2,2020,MN-059,Isanti County
202012,44.5,2020,MN-059,Isanti County
202101,44.5,2021,MN-059,Isanti County
202102,43.8,2021,MN-059,Isanti County
202103,44.1,2021,MN-059,Isanti County
202104,44.3,2021,MN-059,Isanti County
202105,44.4,2021,MN-059,Isanti County
202106,44.7,2021,MN-059,Isanti County
202107,44.6,2021,MN-059,Isanti County
202108,44.7,2021,MN-059,Isanti County
202109,45.1,2021,MN-059,Isanti County
202110,46.2,2021,MN-059,Isanti County
202111,46.0,2021,MN-059,Isanti County
202112,45.9,2021,MN-059,Isanti County
202201,44.8,2022,MN-059,Isanti County
202202,44.8,2022,MN-059,Isanti County
202203,44.1,2022,MN-059,Isanti County
202204,43.6,2022,MN-059,Isanti County
202205,43.7,2022,MN-059,Isanti County
202206,43.4,2022,MN-059,Isanti County
202207,43.3,2022,MN-059,Isanti County
202208,43.1,2022,MN-059,Isanti County
202209,43.0,2022,MN-059,Isanti County
202210,42.7,2022,MN-059,Isanti County
202211,42.6,2022,MN-059,Isanti County
202212,42.1,2022,MN-059,Isanti County
202301,43.3,2023,MN-059,Isanti County
202302,44.0,2023,MN-059,Isanti County
202303,43.6,2023,MN-059,Isanti County
202304,43.8,2023,MN-059,Isanti County
202305,44.0,2023,MN-059,Isanti County
202306,44.3,2023,MN-059,Isanti County
202307,44.2,2023,MN-059,Isanti County
202308,44.3,2023,MN-059,Isanti County
202309,44.6,2023,MN-059,Isanti County
202310,44.7,2023,MN-059,Isanti County
202311,44.8,2023,MN-059,Isanti County
202312,46.1,2023,MN-059,Isanti County
201101,40.8,2011,MN-061,Itasca County
201102,40.7,2011,MN-061,Itasca County
201103,39.7,2011,MN-061,Itasca County
201104,39.0,2011,MN-061,Itasca County
201105,38.8,2011,MN-061,Itasca County
201106,38.8,2011,MN-061,Itasca County
201107,38.9,2011,MN-061,Itasca County
201108,38.8,2011,MN-061,Itasca County
201109,39.1,2011,MN-061,Itasca County
201110,39.1,2011,MN-061,Itasca County
201111,39.2,2011,MN-061,Itasca County
201112,40.0,2011,MN-061,Itasca County
201201,41.0,2012,MN-061,Itasca County
201202,41.7,2012,MN-061,Itasca County
201203,43.0,2012,MN-061,Itasca County
201204,43.2,2012,MN-061,Itasca County
201205,43.5,2012,MN-061,Itasca County
201206,43.8,2012,MN-061,Itasca County
201207,43.9,2012,MN-061,Itasca County
201208,43.8,2012,MN-061,Itasca County
201209,43.7,2012,MN-061,Itasca County
201210,43.2,2012,MN-061,Itasca County
201211,43.0,2012,MN-061,Itasca County
201212,42.5,2012,MN-061,Itasca County
201301,41.9,2013,MN-061,Itasca County
201302,41.2,2013,MN-061,Itasca County
201303,39.6,2013,MN-061,Itasca County
201304,38.8,2013,MN-061,Itasca County
201305,38.4,2013,MN-061,Itasca County
201306,38.2,2013,MN-061,Itasca County
201307,37.8,2013,MN-061,Itasca County
201308,37.8,2013,MN-061,Itasca County
201309,38.2,2013,MN-061,Itasca County
201310,38.4,2013,MN-061,Itasca County
201311,38.1,2013,MN-061,Itasca County
201312,37.0,2013,MN-061,Itasca County
201401,36.1,2014,MN-061,Itasca County
201402,35.2,2014,MN-061,Itasca County
201403,34.9,2014,MN-061,Itasca County
201404,35.2,2014,MN-061,Itasca County
201405,35.4,2014,MN-061,Itasca County
201406,35.5,2014,MN-061,Itasca County
201407,35.4,2014,MN-061,Itasca County
201408,35.3,2014,MN-061,Itasca County
201409,35.2,2014,MN-061,Itasca County
201410,35.3,2014,MN-061,Itasca County
201411,34.8,2014,MN-061,Itasca County
201412,36.3,2014,MN-061,Itasca County
201501,37.4,2015,MN-061,Itasca County
201502,37.5,2015,MN-061,Itasca County
201503,38.5,2015,MN-061,Itasca County
201504,39.0,2015,MN-061,Itasca County
201505,38.9,2015,MN-061,Itasca County
201506,38.8,2015,MN-061,Itasca County
201507,39.1,2015,MN-061,Itasca County
201508,39.0,2015,MN-061,Itasca County
201509,39.4,2015,MN-061,Itasca County
201510,39.5,2015,MN-061,Itasca County
201511,40.7,2015,MN-061,Itasca County
201512,41.1,2015,MN-061,Itasca County
201601,41.1,2016,MN-061,Itasca County
201602,42.3,2016,MN-061,Itasca County
201603,42.6,2016,MN-061,Itasca County
201604,42.4,2016,MN-061,Itasca County
201605,42.6,2016,MN-061,Itasca County
201606,42.6,2016,MN-061,Itasca County
201607,42.5,2016,MN-061,Itasca County
201608,42.7,2016,MN-061,Itasca County
201609,42.5,2016,MN-061,Itasca County
201610,42.5,2016,MN-061,Itasca County
201611,42.8,2016,MN-061,Itasca County
201612,42.0,2016,MN-061,Itasca County
201701,42.1,2017,MN-061,Itasca County
201702,42.4,2017,MN-061,Itasca County
201703,41.7,2017,MN-061,Itasca County
201704,42.0,2017,MN-061,Itasca County
201705,41.7,2017,MN-061,Itasca County
201706,41.7,2017,MN-061,Itasca County
201707,41.6,2017,MN-061,Itasca County
201708,41.3,2017,MN-061,Itasca County
201709,41.3,2017,MN-061,Itasca County
201710,41.2,2017,MN-061,Itasca County
201711,40.1,2017,MN-061,Itasca County
201712,39.7,2017,MN-061,Itasca County
201801,39.3,2018,MN-061,Itasca County
201802,38.2,2018,MN-061,Itasca County
201803,38.3,2018,MN-061,Itasca County
201804,37.4,2018,MN-061,Itasca County
201805,38.1,2018,MN-061,Itasca County
201806,38.2,2018,MN-061,Itasca County
201807,38.3,2018,MN-061,Itasca County
201808,38.6,2018,MN-061,Itasca County
201809,38.4,2018,MN-061,Itasca County
201810,37.8,2018,MN-061,Itasca County
201811,37.5,2018,MN-061,Itasca County
201812,38.2,2018,MN-061,Itasca County
201901,37.8,2019,MN-061,Itasca County
201902,37.6,2019,MN-061,Itasca County
201903,37.3,2019,MN-061,Itasca County
